0.0000	-0.5149	-24.2773	-110.5866	0.5209	-7.1178	37.3641	953.2459	-0.4032	-1.4236	-0.8746	824.6560
10.0000	-0.4552	-22.3868	-127.9882	0.4839	-6.6318	27.2429	954.9189	-0.2966	-1.3264	-0.8826	823.6512
20.0000	-0.1137	-11.3298	-143.7857	-0.0283	-6.3323	19.3355	974.4966	-0.2150	-1.2665	-0.9013	822.9497
30.0000	0.1739	-1.8021	-172.7069	-8.0895	-6.1138	11.4523	1016.1803	-0.1321	-1.2228	-0.9349	821.9979
40.0000	-0.5916	-34.6751	-264.2164	0.5817	-6.4571	4.6543	1186.5881	-0.0606	-1.2914	-1.0550	820.3589
50.0000	-5.7740	-70.1770	-648.2467	1.0602	-1.1530	-59.2526	347.2139	0.3869	-0.2306	-0.5292	818.5265
60.0000	11.2697	296.6937	2986.2709	1.0969	-2.5352	-43.1384	761.3779	0.4253	-0.5070	-0.7991	816.9921
70.0000	4.8368	121.6979	568.4489	-1.2022	5.2553	1213.3289	743.1138	0.9751	1.0511	0.0651	815.8281
80.0000	0.8990	19.1585	345.5065	0.3252	5.4133	1233.2208	761.5993	1.0055	1.0827	0.0661	814.9004
90.0000	1.0861	24.0398	236.7859	0.4850	5.7397	1232.7656	755.2301	1.0662	1.1479	0.0701	813.8143
100.0000	1.1284	24.8263	178.7359	0.5515	6.1807	1227.5139	741.5921	1.1477	1.2361	0.0758	812.6933
110.0000	0.4038	5.8123	147.2831	0.1040	6.7649	1215.9941	718.4315	1.2553	1.3530	0.0837	811.7168
120.0000	0.7723	14.7603	122.3843	0.3132	7.3840	1200.4638	689.9901	1.3689	1.4768	0.0924	810.5879
130.0000	1.2632	26.1279	105.2272	0.8210	7.8903	1190.7914	669.8722	1.4620	1.5781	0.0995	809.4991
140.0000	0.5406	8.9104	93.3779	0.1968	8.4519	1191.8369	660.5988	1.5661	1.6904	0.1065	808.5135
150.0000	0.3726	4.9874	83.0702	0.1148	8.9080	1214.0750	677.1725	1.6528	1.7816	0.1104	807.4275
160.0000	0.6203	10.9469	73.7984	0.2510	9.3158	1219.8576	676.2522	1.7291	1.8632	0.1149	806.1915
170.0000	0.3133	3.5826	66.1263	0.0968	9.9675	1215.2599	659.1634	1.8496	1.9935	0.1234	804.9066
180.0000	0.4666	7.1266	59.8735	0.1798	10.5357	1211.7257	644.7360	1.9546	2.1071	0.1308	803.6159
190.0000	0.4432	6.5341	54.4189	0.1746	11.1866	1206.9310	627.2724	2.0747	2.2373	0.1393	802.2477
200.0000	0.3885	5.2850	50.1552	0.1516	11.8579	1202.9885	610.3349	2.1987	2.3716	0.1482	800.9710
210.0000	0.3859	5.2111	46.2445	0.1564	12.5371	1201.2227	595.7380	2.3244	2.5074	0.1569	799.5930
220.0000	0.3887	5.2617	43.0981	0.1626	13.1584	1204.6559	588.3471	2.4401	2.6317	0.1642	798.3029
230.0000	0.3287	4.0019	40.3379	0.1338	13.7818	1203.7792	575.8255	2.5556	2.7564	0.1721	797.0053
240.0000	0.3273	3.9798	38.0399	0.1367	14.3567	1205.3662	567.1477	2.6625	2.8713	0.1790	795.7813
250.0000	0.3258	3.9566	35.9018	0.1397	14.9613	1206.3872	557.2641	2.7747	2.9923	0.1864	794.5019
