0.0000	-0.2199	-14.4398	-96.2247	0.2007	-7.4035	34.5448	953.3073	-0.3962	-1.4807	-0.9296	826.1666
10.0000	-0.2961	-16.5620	-118.1970	0.2968	-6.6224	21.5166	933.2724	-0.2455	-1.3245	-0.9249	824.5870
20.0000	-0.4752	-21.8323	-211.1213	0.4583	-5.5410	2.8264	910.8554	-0.0322	-1.1082	-0.9223	821.5421
30.0000	-11.0741	-337.5432	-3328.9392	0.9993	-3.5060	-31.8537	852.5123	0.3561	-0.7012	-0.9063	817.9147
40.0000	1.7410	38.0498	201.7432	1.5146	6.4392	1251.2701	684.5330	1.1973	1.2878	0.0776	813.6161
50.0000	0.4801	12.9396	85.4081	0.0818	8.8510	2372.5413	1834.4238	1.7023	1.7702	0.0582	808.0955
60.0000	0.4397	9.9656	55.6462	0.0877	11.6156	2285.5594	1716.5325	2.2308	2.3231	0.0791	802.9751
70.0000	0.3537	3.0573	42.6385	3.4292	64.9075	74.4772	-9558.9352	5.7193	12.9815	6.2248	798.4924
80.0000	0.3508	1.7524	35.1392	3.7853	408.3785	45.7288	-70007.6615	26.6213	81.6757	47.1895	794.3997
90.0000	0.3680	3.3613	29.8419	1.3143	25.2543	312.8163	-1621.8168	3.8784	5.0509	1.0050	790.2691
100.0000	0.3341	4.8534	25.6981	0.5926	23.6177	571.2074	-729.3603	4.0526	4.7235	0.5751	785.8509
110.0000	0.2403	5.9551	22.2304	0.2929	24.7955	764.5002	-377.9956	4.4132	4.9591	0.4679	780.8875
120.0000	0.0405	5.1651	19.4001	0.0054	26.6487	980.9303	-63.8797	4.8611	5.3297	0.4017	775.5215
130.0000	0.4879	7.1442	17.0880	0.2964	28.0861	1424.0934	529.5417	5.2674	5.6172	0.2998	769.8186
140.0000	0.3882	5.2972	15.1431	0.2148	30.2146	1511.6689	609.5425	5.6871	6.0429	0.3050	763.6729
150.0000	0.3620	4.6944	13.4258	0.2060	33.1384	1525.7780	584.4220	6.2409	6.6277	0.3316	756.7665
160.0000	0.3645	4.7148	11.9533	0.2256	36.8792	1510.4223	508.6565	6.9412	7.3758	0.3725	749.2639
