0.0000	0.0000	NaN	Inf	NaN	-6.8317	12.3526	877.3067	-0.1579	-1.3663	-1.0358	814.1963
80.0000	-0.2836	-2.3273	-214.0265	-0.2210	40.3359	1551.9994	303.3981	7.6039	8.0672	0.3971	818.0005
90.0000	-1.0417	-7.8053	-55.1910	-0.7197	46.5484	1580.4148	253.0635	8.7841	9.3097	0.4505	828.9487
100.0000	-1.9316	-11.9902	-55.2778	-1.2982	53.5395	1617.6756	207.1548	10.1165	10.7079	0.5069	828.9255
110.0000	-1.7284	-7.7488	-61.6878	-1.2795	60.9358	1661.2476	168.5542	11.5308	12.1872	0.5626	827.3950
120.0000	-2.2043	-9.1095	-78.3095	-1.6334	68.4506	1717.9222	152.0384	12.9758	13.6901	0.6123	824.5935
130.0000	-7.7847	-53.9047	-241.8210	-3.5950	75.2269	1810.8071	203.9061	14.2986	15.0454	0.6401	817.5633
140.0000	1.8789	14.9945	102.6293	1.9644	81.5512	1855.9724	193.4024	15.5195	16.3102	0.6778	806.2630
150.0000	0.5736	5.8057	45.9851	0.5143	87.4738	1886.8820	168.4357	16.6598	17.4948	0.7157	796.4907
160.0000	0.1692	3.4399	30.7987	0.1391	92.9289	1918.7824	152.2731	17.7128	18.5858	0.7483	787.7603
170.0000	0.8829	7.2065	23.2736	0.8329	97.6293	1946.9919	140.6803	18.6214	19.5259	0.7753	779.2126
180.0000	0.6702	5.9953	18.7128	0.6228	101.7201	1970.7950	130.3010	19.4125	20.3440	0.7984	770.6862
190.0000	0.5209	5.2128	15.4361	0.4794	105.0307	1988.4739	119.9720	20.0525	21.0061	0.8174	761.4501
200.0000	0.4335	4.7942	12.8717	0.3970	107.7892	2002.9641	111.3449	20.5859	21.5578	0.8331	750.9418
210.0000	0.7070	6.1282	10.7959	0.6638	109.9142	2024.8853	122.0005	21.0020	21.9828	0.8407	738.7795
220.0000	0.4308	4.9479	9.1523	0.3872	111.5557	2060.6367	160.1103	21.3321	22.3111	0.8391	725.2360
230.0000	0.3537	4.4605	7.8648	0.3142	112.8491	2069.8670	160.3300	21.5837	22.5698	0.8453	710.6728
240.0000	0.3615	4.5098	6.8763	0.3228	114.1358	2074.9400	154.1371	21.8321	22.8272	0.8529	695.7906
250.0000	0.2566	3.8535	6.1495	0.2250	115.2715	2079.2560	148.4581	22.0513	23.0543	0.8597	681.7966
260.0000	0.3796	4.6187	5.6089	0.3420	116.3432	2083.9472	144.1162	22.2586	23.2686	0.8658	669.0338
270.0000	0.3286	4.3019	5.1857	0.2938	117.4450	2091.4333	143.9236	22.4728	23.4890	0.8710	657.1877
280.0000	0.2348	3.6981	4.8501	0.2056	118.4103	2098.4209	144.4793	22.6608	23.6821	0.8754	646.3254
290.0000	0.3063	4.1513	4.5855	0.2730	119.3378	2104.8278	144.5643	22.8413	23.8676	0.8797	636.6382
300.0000	0.3161	4.2119	4.3836	0.2825	120.3209	2111.5209	144.5381	23.0326	24.0642	0.8842	628.4580
310.0000	0.2636	3.8627	4.2294	0.2331	121.1181	2116.4406	143.7375	23.1875	24.2236	0.8881	621.6896
